구,행정동,시설번호,시설유형,실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,데이터기준일자,위도,경도
분당구,백현동,553686,주상복합,실외,판교 알파리움 2단지 203동 놀이터,경기도 성남시 분당구 백현동 531,113.0,2015-10-20,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-04,Y,Y,N,2025-07-05,37.39552348,127.108187
분당구,백현동,553687,주상복합,실외,판교 알파리움 2단지 204동 놀이터,경기도 성남시 분당구 백현동 531,113.0,2015-10-20,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-04,Y,Y,N,2025-07-05,37.39552348,127.108187
분당구,백현동,553697,주상복합,실외,판교 알파리움 2단지 중앙공원 놀이터,경기도 성남시 분당구 백현동 531,113.0,2015-10-21,민간,흔들놀이기구(3)+오르는기구(1)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-04,Y,N,N,2025-07-05,37.39552348,127.108187
수정구,위례동,553909,주택단지,실외,위례센트럴푸르지오 5404동 놀이터,경기도 성남시 수정구 위례순환로 211,328.0,2015-11-03,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-02,Y,Y,N,2025-07-05,37.47144271,127.1537233
수정구,위례동,553910,주택단지,실외,위례센트럴푸르지오 5402동 놀이터,경기도 성남시 수정구 위례순환로 211,328.0,2015-11-03,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-02,Y,Y,N,2025-07-05,37.47144271,127.1537233
수정구,위례동,554135,주택단지,실외,위례더힐55단지 5515동옆 놀이터,경기도 성남시 수정구 위례순환로 220,50.0,2015-11-20,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-28,Y,Y,N,2025-07-05,37.4695249,127.1508663
수정구,위례동,554136,주택단지,실외,위례더힐55단지 5514동옆 놀이터,경기도 성남시 수정구 위례순환로 220,328.0,2015-11-20,민간,미끄럼틀(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-28,Y,Y,N,2025-07-05,37.4695249,127.1508663
수정구,위례동,554137,주택단지,실외,위례더힐55단지 5511동 뒤 놀이터,경기도 성남시 수정구 위례순환로 220,328.0,2015-11-20,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-28,Y,N,N,2025-07-05,37.4695249,127.1508663
수정구,위례동,554138,주택단지,실외,위례더힐55단지 5521동 앞 놀이터,경기도 성남시 수정구 위례순환로 220,328.0,2015-11-20,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-28,Y,N,N,2025-07-05,37.4695249,127.1508663
수정구,위례동,555408,주택단지,실외,위례 35단지 3505동 좌측 놀이터,경기도 성남시 수정구 위례광장로 311,328.0,2016-03-31,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-03,Y,Y,N,2025-07-05,37.47120601,127.1437065
수정구,위례동,555409,주택단지,실외,위례 35단지 3501동 뒤 놀이터,경기도 성남시 수정구 위례광장로 311,178.8,2016-03-31,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-03,Y,Y,N,2025-07-05,37.47120601,127.1437065
수정구,위례동,555410,주택단지,실외,위례 35단지 3506동 앞 놀이터,경기도 성남시 수정구 위례광장로 311,328.0,2016-03-31,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-03,Y,Y,N,2025-07-05,37.47120601,127.1437065
수정구,위례동,555411,주택단지,실외,위례 35단지 3508동 앞 놀이터,경기도 성남시 수정구 위례광장로 311,328.0,2016-03-31,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-03,Y,Y,N,2025-07-05,37.47120601,127.1437065
수정구,위례동,555412,주택단지,실외,위례 35단지 3512동 앞 놀이터,경기도 성남시 수정구 위례광장로 311,328.0,2016-03-31,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-03,Y,Y,N,2025-07-05,37.47120601,127.1437065
수정구,위례동,555413,주택단지,실외,위례 35단지보육시설 뒤 유아놀이터,경기도 성남시 수정구 위례광장로 311,328.0,2016-03-31,민간,흔들놀이기구(3)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-03,Y,Y,N,2025-07-05,37.47120601,127.1437065
수정구,위례동,555778,주택단지,실외,위례자연&래미안 e편한세상 5610동 유아놀이터,경기도 성남시 수정구 위례동로 61,328.0,2016-03-31,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-24,Y,Y,N,2025-07-05,37.46674563,127.1484618
수정구,위례동,555779,주택단지,실외,위례자연&래미안 e편한세상 5603동 놀이터(3),경기도 성남시 수정구 위례동로 61,328.0,2016-03-31,민간,회전놀이기구(1)+흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-17,Y,Y,N,2025-07-05,37.46674563,127.1484618
수정구,위례동,555780,주택단지,실외,위례자연&래미안 e편한세상 물이용놀이터,경기도 성남시 수정구 위례동로 61,56.0,2016-03-31,민간,흔들놀이기구(2)+조합놀이대(1)+물이용놀이기구(기타)+ 단품)(4)+충격흡수용표면재(포설도포바닥재)(1),2024-06-17,Y,Y,Y,2025-07-05,37.46674563,127.1484618
수정구,위례동,555864,주택단지,실외,위례자연&래미안 e편한세상 5617동 놀이터(1),경기도 성남시 수정구 위례동로 61,328.0,2016-04-28,민간,그네(1)+흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-24,Y,Y,N,2025-07-05,37.46674563,127.1484618
수정구,위례동,555865,주택단지,실외,위례자연&래미안 e편한세상 5613동 놀이터(2),경기도 성남시 수정구 위례동로 61,328.0,2016-04-28,민간,흔들놀이기구(4)+건너는기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-24,Y,Y,N,2025-07-05,37.46674563,127.1484618
분당구,정자1동,556621,주택단지,실외,정든마을 우성6차 613동앞 놀이터,경기도 성남시 분당구 불정로 195,328.0,2016-07-11,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2022-12-01,Y,Y,N,2025-07-05,37.36255076,127.1215568
수정구,위례동,556752,주택단지,실외,위례자이 3305동 놀이터,경기도 성남시 수정구 위례순환로 100,167.58,2016-07-22,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-18,Y,Y,N,2025-07-05,37.4707022,127.1386198
수정구,위례동,556753,주택단지,실외,위례자이 어린이집옆 유아놀이터,경기도 성남시 수정구 위례순환로 100,328.0,2016-07-22,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-18,Y,Y,N,2025-07-05,37.4707022,127.1386198
중원구,성남동,556808,주택단지,실외,그린팰리스 아파트 놀이터,경기도 성남시 중원구 제일로53번길 3,328.0,2016-07-25,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-19,Y,Y,N,2025-07-05,37.43153167,127.1358119
수정구,위례동,556904,주택단지,실외,위례호반베르디움 유아놀이터,경기도 성남시 수정구 위례중앙로 216,328.0,2016-07-18,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-30,Y,Y,N,2025-07-05,37.4724477,127.1537921
수정구,위례동,556905,주택단지,실외,위례호반베르디움 5307동 놀이터,경기도 성남시 수정구 위례중앙로 216,328.0,2016-07-18,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-30,Y,Y,N,2025-07-05,37.4724477,127.1537921
수정구,위례동,556906,주택단지,실외,위례호반베르디움 5304동 놀이터,경기도 성남시 수정구 위례중앙로 216,328.0,2016-07-18,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-31,Y,Y,N,2025-07-05,37.4724477,127.1537921
수정구,위례동,556955,주택단지,실외,위례자이 3310동 놀이터,경기도 성남시 수정구 위례순환로 100,180.0,2016-08-05,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-18,Y,Y,N,2025-07-05,37.4707022,127.1386198
분당구,야탑3동,557296,주택단지,실외,목련주공1단지 102동옆 놀이터,경기도 성남시 분당구 판교로 607,328.0,2016-09-12,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-27,Y,Y,N,2025-07-05,37.40753137,127.1411822
수정구,위례동,558096,주상복합,실외,위례아트리버푸르지오 103동 놀이터,경기도 성남시 수정구 위례광장로 70,113.0,2016-11-15,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2022-11-18,Y,Y,N,2025-07-05,37.47073283,127.1412171
수정구,위례동,558098,주상복합,실외,위례아트리버푸르지오 203동 놀이터,경기도 성남시 수정구 위례순환로 130,113.0,2016-11-15,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2022-11-18,Y,Y,N,2025-07-05,37.47071751,127.1422687
중원구,도촌동,559229,도시공원,실외,종알종알 어린이공원,경기도 성남시 중원구 여수동 614,316.5,2017-03-14,공공,흔들놀이기구(5)+조합놀이대(1)+기타(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-03-28,Y,Y,N,2025-07-05,37.41699285,127.1364463
수정구,위례동,559336,도시공원,실외,위례신도시 주제공원 물이용놀이터,경기도 성남시 수정구 창곡동 168,316.5,2016-08-15,공공,물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(대형버캣형)(1)+물이용놀이기구(기타)+ 단품)(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,Y,Y,2025-07-05,37.4677724,127.1470056
수정구,위례동,559603,주택단지,실외,위례자연앤센트럴자이 101동앞 놀이터(2),경기도 성남시 수정구 위례광장로 97,12.0,2017-04-14,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-27,Y,Y,N,2025-07-05,37.47374011,127.1388774
수정구,위례동,559604,주택단지,실외,위례자연앤센트럴자이 108동앞 유아놀이터,경기도 성남시 수정구 위례광장로 97,467.9,2017-04-14,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-27,Y,Y,N,2025-07-05,37.47374011,127.1388774
수정구,위례동,559605,주택단지,실외,위례자연앤센트럴자이 109동앞 놀이터(1),경기도 성남시 수정구 위례광장로 97,53.9,2017-04-14,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-27,Y,Y,N,2025-07-05,37.47374011,127.1388774
수정구,위례동,559607,주택단지,실외,위례자연앤센트럴자이 111동앞 놀이터(3),경기도 성남시 수정구 위례광장로 97,21.7,2017-04-14,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-27,Y,Y,N,2025-07-05,37.47374011,127.1388774
중원구,성남동,559863,주택단지,실외,성남여수 LH1단지 101동앞(목장놀이터),경기도 성남시 중원구 둔촌대로63번길 11,304.7,2017-04-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-16,Y,Y,N,2025-07-05,37.43235269,127.1251947
중원구,성남동,559864,주택단지,실외,성남여수 LH1단지 107동앞(둥지놀이터),경기도 성남시 중원구 둔촌대로63번길 11,120.66,2017-04-03,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-16,Y,Y,N,2025-07-05,37.43235269,127.1251947
중원구,성남동,559865,주택단지,실외,성남여수 LH1단지 보육시설앞(숲속놀이터),경기도 성남시 중원구 둔촌대로63번길 11,270.2,2017-04-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-16,Y,Y,N,2025-07-05,37.43235269,127.1251947
중원구,성남동,559866,주택단지,실외,성남여수 LH1단지 관리사무소옆(바닷속놀이터),경기도 성남시 중원구 둔촌대로63번길 11,335.0,2017-04-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-16,Y,Y,N,2025-07-05,37.43235269,127.1251947
수정구,위례동,560120,주택단지,실외,위례보미리즌빌 101동앞 놀이터,경기도 성남시 수정구 위례광장로 82,254.2,2017-02-26,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-01,Y,Y,N,2025-07-05,37.47180904,127.1411775
수정구,위례동,560401,주택단지,실외,LH31단지 3109동앞 놀이터(1),경기도 성남시 수정구 위례순환로 17,114.78,2017-06-20,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-01,Y,Y,N,2025-07-05,37.47220083,127.1333193
수정구,위례동,560402,주택단지,실외,LH31단지 3109동뒤 놀이터(2),경기도 성남시 수정구 위례순환로 17,297.5,2017-06-20,민간,회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-13,Y,Y,N,2025-07-05,37.47220083,127.1333193
수정구,위례동,560403,주택단지,실외,LH31단지 3107동앞 놀이터(3),경기도 성남시 수정구 위례순환로 17,47.21,2017-06-20,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-13,Y,N,N,2025-07-05,37.47220083,127.1333193
수정구,위례동,560404,주택단지,실외,LH31단지 3101동뒤 놀이터(4),경기도 성남시 수정구 위례순환로 17,8.3,2017-06-20,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-01,Y,N,N,2025-07-05,37.47220083,127.1333193
수정구,위례동,560405,주택단지,실외,LH31단지 3111동측면 놀이터(5),경기도 성남시 수정구 위례순환로 17,524.95,2017-06-20,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-01,Y,N,N,2025-07-05,37.47220083,127.1333193
수정구,위례동,560406,주택단지,실외,LH31단지 3110동뒤 유아놀이터,경기도 성남시 수정구 위례순환로 17,309.86,2017-06-20,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-01,Y,N,N,2025-07-05,37.47220083,127.1333193
수정구,위례동,560550,주택단지,실외,위례호반베르디움 5314동 놀이터,경기도 성남시 수정구 위례중앙로 216,241.35,2017-06-10,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-23,Y,N,N,2025-07-05,37.4724477,127.1537921
수정구,위례동,560611,도시공원,실외,위례신도시 근린공원 10호,경기도 성남시 수정구 창곡동 산58,115.04,2017-06-30,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-28,Y,N,N,2025-07-05,37.4677724,127.1470056
수정구,위례동,560612,도시공원,실외,위례신도시 어린이공원 2호,경기도 성남시 수정구 창곡동 589,523.0,2017-06-30,공공,그네(1)+흔들놀이기구(2)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-05-31,Y,Y,N,2025-07-05,37.46458764,127.1477943
수정구,위례동,561468,주택단지,실외,위례우남역푸르지오 401동앞 놀이터,경기도 성남시 수정구 위례광장로 9-9,442.81,2017-09-03,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-13,Y,Y,N,2025-07-05,37.46450561,127.1411226
수정구,위례동,561469,주택단지,실외,위례우남역푸르지오 502동앞 놀이터,경기도 성남시 수정구 위례광장로 9-9,423.1,2017-09-03,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-13,Y,Y,N,2025-07-05,37.46450561,127.1411226
수정구,위례동,561470,주택단지,실외,위례우남역푸르지오 601동앞 놀이터,경기도 성남시 수정구 위례광장로 9-9,200.0,2017-09-03,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-13,Y,Y,N,2025-07-05,37.46450561,127.1411226
수정구,위례동,561829,주택단지,실외,e편한세상테라스 위례5910동 놀이터(1),경기도 성남시 수정구 위례동이로 24,277.0,2017-10-24,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-10,Y,Y,N,2025-07-05,37.46697625,127.1518212
수정구,위례동,561830,주택단지,실외,e편한세상테라스 위례5915동 놀이터(2),경기도 성남시 수정구 위례동이로 24,413.0,2017-10-24,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-10,Y,Y,N,2025-07-05,37.46697625,127.1518212
수정구,위례동,561831,주택단지,실외,e편한세상테라스 위례5903동 놀이터(3),경기도 성남시 수정구 위례동이로 24,90.6,2017-10-24,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-10,Y,Y,N,2025-07-05,37.46697625,127.1518212
수정구,위례동,561832,주택단지,실외,e편한세상테라스 위례5904동 놀이터(4),경기도 성남시 수정구 위례동이로 24,98.56,2017-10-24,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-10,Y,N,N,2025-07-05,37.46697625,127.1518212
중원구,성남동,563052,도시공원,실외,모란공원 놀이터,경기도 성남시 중원구 성남동 4553,316.5,2017-12-10,공공,그네(1)+흔들놀이기구(5)+조합놀이대(1)+기타(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-24,Y,N,N,2025-07-05,37.4313493,127.1327162
중원구,성남동,563053,도시공원,실외,모란생태공원 놀이터,경기도 성남시 중원구 성남동 4674,30.0,2017-12-10,공공,미끄럼틀(1)+흔들놀이기구(2)+오르는기구(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-24,Y,Y,N,2025-07-05,37.4287598,127.1239564
중원구,성남동,563054,도시공원,실외,도란도란 어린이공원,경기도 성남시 중원구 성남동 4470,544.4,2018-02-09,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-16,Y,Y,N,2025-07-05,37.4313493,127.1327162
분당구,운중동,563690,주택단지,실외,파크하임에비뉴 3동 옆 놀이터,경기도 성남시 분당구 하오개로357번길 17,328.0,2018-04-02,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2024-03-25,Y,Y,N,2025-07-05,37.39321115,127.0576002
수정구,태평2동,564914,주택단지,실외,가천대역 두산위브 104동 놀이터,경기도 성남시 수정구 태평로 65,55.0,2018-07-16,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-07-21,Y,Y,N,2025-07-05,37.44997915,127.1328705
수정구,태평2동,565066,주택단지,실외,가천대역 두산위브 101동 놀이터,경기도 성남시 수정구 태평로 65,532.6,2018-07-26,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-07-21,Y,Y,N,2025-07-05,37.44997915,127.1328705
수정구,위례동,565937,주택단지,실외,위례포레스트 사랑으로부영 1007동 놀이터,경기도 성남시 수정구 헌릉로 1005,320.9,2018-10-02,민간,흔들놀이기구(6)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-10-26,Y,Y,N,2025-07-05,37.46243349,127.1444533
수정구,위례동,565942,주택단지,실외,위례포레스트 사랑으로부영 1008동 놀이터,경기도 성남시 수정구 헌릉로 1005,100.0,2018-10-02,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-10-26,Y,Y,N,2025-07-05,37.46243349,127.1444533
수정구,위례동,565945,주택단지,실외,위례포레스트 사랑으로부영 유아놀이터,경기도 성남시 수정구 헌릉로 1005,268.0,2018-10-02,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-10-26,Y,Y,N,2025-07-05,37.46243349,127.1444533
수정구,고등동,566380,도시공원,실외,옛골제2호 어린이공원,경기도 성남시 수정구 상적동 335-8,298.0,2018-11-14,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-30,Y,Y,N,2025-07-05,37.42608222,127.0690799
수정구,고등동,568202,주택단지,실외,성남고등호반써밋 판교밸리 205동 놀이터,경기도 성남시 수정구 고등동 470 ,157.74,2019-03-21,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-20,Y,Y,N,2025-07-05,37.4301466,127.1019662
수정구,고등동,568204,주택단지,실외,성남고등호반써밋 판교밸리 207동 유아놀이터,경기도 성남시 수정구 고등동 470 ,16.11,2019-03-21,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-20,Y,Y,N,2025-07-05,37.4301466,127.1019662
수정구,고등동,568822,주택단지,실외,성남고등마을 107동 놀이터(1),경기도 성남시 수정구 고등동 304,66.1,2019-03-10,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-02,Y,N,N,2025-07-05,37.43127629,127.0953998
수정구,고등동,568823,주택단지,실외,성남고등마을 102동 놀이터(2),경기도 성남시 수정구 고등동 304,183.0,2019-03-13,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-02,Y,Y,N,2025-07-05,37.43127629,127.0953998
수정구,고등동,568824,주택단지,실외,성남고등마을 103동 놀이터(3),경기도 성남시 수정구 고등동 304,255.0,2019-03-20,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-02,Y,Y,N,2025-07-05,37.43127629,127.0953998
수정구,고등동,568825,주택단지,실외,성남고등마을 107동 유아놀이터,경기도 성남시 수정구 고등동 304,219.0,2019-03-25,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-02,Y,Y,N,2025-07-05,37.43127629,127.0953998
수정구,고등동,568853,주택단지,실외,성남고등호반써밋 판교밸리 218동 놀이터,경기도 성남시 수정구 고등동 470,374.0,2019-04-12,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-20,Y,Y,N,2025-07-05,37.4301466,127.1019662
수정구,고등동,568854,주택단지,실외,성남고등호반써밋 판교밸리 208동 놀이터,경기도 성남시 수정구 고등동 470,328.0,2019-04-12,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-20,Y,Y,N,2025-07-05,37.4301466,127.1019662
중원구,도촌동,571093,주택단지,실외,KCC스위첸파티오 102동 놀이터,경기도 성남시 중원구 도촌남로 70-16,50.0,2019-10-14,민간,흔들놀이기구(2)+건너는기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-01,Y,Y,N,2025-07-05,37.41407646,127.1539585
중원구,도촌동,571095,주택단지,실외,KCC스위첸파티오 109동 놀이터,경기도 성남시 중원구 도촌남로 70-16,328.0,2019-10-14,민간,흔들놀이기구(2)+건너는기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-01,Y,N,N,2025-07-05,37.41407646,127.1539585
중원구,도촌동,571096,주택단지,실외,KCC스위첸파티오 204동 놀이터,경기도 성남시 중원구 도촌남로 70-16,90.0,2019-10-14,민간,조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-19,Y,N,N,2025-07-05,37.41407646,127.1539585
수정구,고등동,571596,주택단지,실외,성남고등지구 제일풍경채 103동 놀이터,경기도 성남시 수정구 고등동 452-9,75.0,2019-11-25,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-21,Y,N,N,2025-07-05,37.4301466,127.1019662
수정구,고등동,571597,주택단지,실외,성남고등지구 제일풍경채 105동 놀이터,경기도 성남시 수정구 고등동 452-9,41.9,2019-11-25,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-21,Y,Y,N,2025-07-05,37.4301466,127.1019662
수정구,고등동,571598,주택단지,실외,성남고등지구 제일풍경채 유아놀이터,경기도 성남시 수정구 고등동 452-9,328.0,2019-11-25,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-21,Y,Y,N,2025-07-05,37.4301466,127.1019662
수정구,신흥2동,573548,주택단지,실외,산성역포레스티아 104동 놀이터,경기도 성남시 수정구 수정로 291,328.0,2020-04-09,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-31,Y,N,N,2025-07-05,37.45109009,127.1471734
수정구,신흥2동,573549,주택단지,실외,산성역포레스티아 109동 놀이터,경기도 성남시 수정구 수정로 291,127.1,2020-04-09,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-31,Y,N,N,2025-07-05,37.45109009,127.1471734
수정구,신흥2동,573786,주택단지,실외,산성역포레스티아 102동 놀이터,경기도 성남시 수정구 수정로 291,328.0,2020-04-25,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-31,Y,Y,N,2025-07-05,37.45109009,127.1471734
수정구,신흥2동,573787,주택단지,실외,산성역포레스티아 128동 놀이터,경기도 성남시 수정구 수정로 291,170.0,2020-04-25,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-31,Y,Y,N,2025-07-05,37.45109009,127.1471734
수정구,신흥2동,573788,주택단지,실외,산성역포레스티아 134동 유아놀이터,경기도 성남시 수정구 수정로 291,655.0,2020-04-25,민간,흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-31,Y,Y,N,2025-07-05,37.45109009,127.1471734
수정구,신흥2동,573964,주택단지,실외,산성역포레스티아 115동 놀이터,경기도 성남시 수정구 수정로 291,579.0,2020-02-01,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-31,Y,Y,N,2025-07-05,37.45109009,127.1471734
